date;qobs;p;epot;temp;ss;u;l;saturation;qs;ep;qif;pn;qof;ea;g;dl;qr1;qr2;bf;qsim
15-10-1996;8,3811;0;0,916129032;11,6;0;0,2449731;63,8875688;0,638875688;0;0,916129032;0,016351975;0;0;0;0;0;0,045926406;0,045926406;0,468177805;6,277545638
16-10-1996;8,5031;0,11;0,916129032;11,2;0;0,11;63,30227623;0,638875688;0;0,2449731;0;0;0;0,585292566;0;0;0,027855773;0,027855773;0,467242386;6,045469417
17-10-1996;9,138;14,18;0,916129032;11,2;0;5;68,3659559;0,633022762;0;0,11;0;9,18;1,490680859;0,57993053;2,045708945;5,643610196;0,603432595;0,603432595;0,469987431;13,10715425
18-10-1996;9,2319;0,01;0,916129032;9,9;0;4,002041189;68,3659559;0,683659559;0;0,916129032;0,091829779;0;0;0;0;0;0,402132573;0,402132573;0,469048395;10,63768427
19-10-1996;8,9718;0,01;0,916129032;10,6;0;3,022410845;68,3659559;0,683659559;0;0,916129032;0,073501312;0;0;0;0;0;0,272826247;0,272826247;0,468111236;9,047326909
20-10-1996;8,8476;2,01;0,916129032;11,1;0;4,060772348;68,3659559;0,683659559;0;0,916129032;0,055509464;0;0;0;0;0;0,187318756;0,187318756;0,467175949;7,99180456
21-10-1996;8,9566;1,24;0,916129032;8,5;0;4,31006335;68,3659559;0,683659559;0;0,916129032;0,074579966;0;0;0;0;0;0,142959499;0,142959499;0,466242531;7,438751635
22-10-1996;9,4097;7,95;0,916129032;10,3;0;5;71,61067173;0,683659559;0;0,916129032;0,079158433;6,264775885;1,136257028;0;1,883803023;3,244715834;0,564938039;0,564938039;0,468698435;12,62137129
23-10-1996;9,2511;0;0,916129032;8,2;0;3,975817609;71,61067173;0,716106717;0;0,916129032;0,108053359;0;0;0;0;0;0,385167925;0,385167925;0,467761975;10,4148269
24-10-1996;9,1265;0,01;0,916129032;8;0;2,983768488;71,61067173;0,716106717;0;0,916129032;0,085920089;0;0;0;0;0;0,267423077;0,267423077;0,466827386;8,965674045
25-10-1996;9,0926;0;0,916129032;8,3;0;2,003158215;71,61067173;0,716106717;0;0,916129032;0,064481241;0;0;0;0;0;0,187571687;0,187571687;0,465894664;7,97924768
26-10-1996;9,0982;0;0,916129032;9;0;1,043739588;71,61067173;0,716106717;0;0,916129032;0,043289595;0;0;0;0;0;0,130801107;0,130801107;0,464963806;7,274675727
27-10-1996;9,1857;0,59;0,916129032;9,7;0;0,695054643;71,61067173;0,716106717;0;0,916129032;0,022555914;0;0;0;0;0;0,088209942;0,088209942;0,464034807;6,743266328
28-10-1996;10,852;19,97;0,916129032;10,4;0;5;78,24431757;0,716106717;0;0,695054643;0;14,97;2,897294084;0,221074389;5,217985689;6,854720227;1,193498426;1,193498426;0,472490653;20,34280647
29-10-1996;13,4347;18,51;0,916129032;10;0;5;84,17957587;0,782443176;0;0,916129032;0,141221588;17,45264938;3,811941198;0;7,705449875;5,935258307;2,279341741;2,279341741;0,485402566;33,75931995
30-10-1996;15,4441;11,56;0,916129032;8,9;0;5;86,69578489;0,841795759;0;0,916129032;0,170897879;10,47297309;2,520566141;0;5,436197933;2,516209015;2,441499223;2,441499223;0,494208108;35,84688928
31-10-1996;14,7124;3,01;0,916129032;9,5;0;5;87,07697338;0,866957849;0;0,916129032;0,183478924;1,910392044;0,477806613;0;1,051396936;0,381188495;1,741039718;1,741039718;0,495111303;27,30485333
01-11-1996;13,941;7,79;0,466666667;10,8;0;5;88,45779323;0,870769734;0;0,466666667;0,185384867;7,137948466;1,795469922;0;3,961658695;1,380819848;1,835399596;1,835399596;0,501245929;28,53195636
02-11-1996;14,3545;1,83;0,466666667;11,5;0;5;88,65872405;0,884577932;0;0,466666667;0,192288966;1,171044367;0,300626674;0;0,669486873;0,20093082;1,30717332;1,30717332;0,501448311;22,08444237
03-11-1996;13,3284;0,31;0,466666667;12,4;0;4,650039713;88,65872405;0,886587241;0;0,466666667;0,19329362;0;0;0;0;0;0,868895809;0,868895809;0,500446417;16,72055612
04-11-1996;12,9091;1,21;0,466666667;11,7;0;5;88,69470099;0,886587241;0;0,466666667;0,179764602;0,213608444;0,054997812;0;0,122633693;0,035976939;0,619383761;0,619383761;0,499667044;13,66433564
05-11-1996;15,8117;18,18;0,466666667;10,9;0;5;91,63558326;0,88694701;0;0,466666667;0,193473505;17,51985983;4,513205746;0;10,06577181;2,94088227;2,227609221;2,227609221;0,516768992;33,51063674
06-11-1996;20,9858;19,86;0,466666667;9,5;0;5;93,98286965;0,916355833;0;0,466666667;0,208177916;19,18515542;5,153774243;0;11,68409478;2,347286391;3,460877069;3,460877069;0,53674684;48,81357898
07-11-1996;24,333;11,7;0,466666667;7,4;0;5;94,94054441;0,939828697;0;0,466666667;0,219914348;11,01341898;3,055516279;0;7,000227948;0,957674757;3,38790958;3,38790958;0,548262237;48,06320912
08-11-1996;25,3263;9,97;0,466666667;6,9;0;5;95,61558553;0,949405444;0;0,466666667;0,224702722;9,278630611;2,60754611;0;5,996043385;0,675041115;3,169274112;3,169274112;0,557948901;45,51180879
09-11-1996;22,8981;9,94;0,466666667;6,7;0;5;96,19640515;0,956155855;0;0,466666667;0,228077928;9,245255405;2,621570253;0;6,042865531;0,580819621;3,043511108;3,043511108;0,567700407;44,09523319
10-11-1996;21,3226;4,8;0,466666667;4;0;5;96,41930796;0,961964051;0;0,466666667;0,230982026;4,102351307;1,172191583;0;2,707256915;0,222902809;2,398088594;2,398088594;0,571434333;36,25979963
11-11-1996;19,9916;4,44;0,466666667;4,3;0;5;96,61045257;0,96419308;0;0,466666667;0,23209654;3,741236793;1,072135225;0;2,477956953;0,191144615;1,967689469;1,967689469;0,574748472;31,04481513
12-11-1996;20,0516;9,5;0,466666667;6,7;0;5;97,03564115;0,966104526;0;0,466666667;0,233052263;8,80028107;2,528225683;0;5,846866803;0,425188584;2,279942204;2,279942204;0,584113966;34,97198217
13-11-1996;23,4173;8,39;0,466666667;3,6;0;5;97,35977439;0,970356412;0;0,466666667;0,235178206;7,688155127;2,220982348;0;5,143039539;0,32413324;2,349278722;2,349278722;0,592195126;35,91730219
14-11-1996;22,8308;0,28;0,466666667;2,9;0;4,576534461;97,35977439;0,973597744;0;0,466666667;0,236798872;0;0;0;0;0;1,518082669;1,518082669;0,591011919;25,75341192
15-11-1996;19,3255;0;0,466666667;2,8;0;3,893124154;97,35977439;0,973597744;0;0,466666667;0,21674364;0;0;0;0;0;1,00604566;1,00604566;0,589831076;19,48668931
16-11-1996;17,4509;0,03;0,466666667;5,8;0;3,272080006;97,35977439;0,973597744;0;0,466666667;0,184377482;0;0;0;0;0;0,682744424;0,682744424;0,588652593;15,52458163
17-11-1996;16,6219;0,03;0,466666667;6,1;0;2,680448368;97,35977439;0,973597744;0;0,466666667;0,154964971;0;0;0;0;0;0,475079391;0,475079391;0,587476465;12,97449568
18-11-1996;16,8582;5,58;0,466666667;5,3;0;5;97,45974333;0,973597744;0;0,466666667;0,12694543;2,666836271;0,773646946;0;1,793220386;0,099968939;0,642505704;0,642505704;0,589527257;15,04392099
19-11-1996;17,4828;5,93;0,466666667;5;0;5;97,64812914;0,974597433;0;0,466666667;0,237298717;5,226034616;1,518027375;0;3,519621439;0,188385802;1,080366408;1,080366408;0,594678368;20,45338239
20-11-1996;17,6802;2,36;0,466666667;2,9;0;5;97,70331165;0,976481291;0;0,466666667;0,238240646;1,655092687;0,48193069;0;1,117979487;0,05518251;0,938640691;0,938640691;0,595500552;18,73285892
21-11-1996;17,3763;1,66;0,466666667;4,4;0;5;97,73439021;0,977033116;0;0,466666667;0,238516558;0,954816775;0,278221595;0;0,645516614;0,031078565;0,772634978;0,772634978;0,59547151;16,70546695
22-11-1996;16,5288;1,74;0,466666667;4,4;0;5;97,76760647;0,977343902;0;0,466666667;0,238671951;1,034661382;0,301607894;0;0,699837225;0,033216263;0,681210357;0,681210357;0,595540205;15,58995188
23-11-1996;16,5066;4,36;0,466666667;3,9;0;5;97,88318821;0,977676065;0;0,466666667;0,238838032;3,654495301;1,065755072;0;2,473158491;0,115581739;0,926492355;0,926492355;0,598797552;18,62477837
24-11-1996;16,4081;0,97;0,466666667;2,4;0;5;97,89109819;0,978831882;0;0,466666667;0,239415941;0,263917392;0,07708023;0;0,17892718;0,007909982;0,686477559;0,686477559;0,5979229;15,68336209
25-11-1996;15,4937;0,49;0,466666667;1,7;0;4,783877842;97,89109819;0,978910982;0;0,466666667;0,239455491;0;0;0;0;0;0,510588081;0,510588081;0,59672825;13,5210501
26-11-1996;16,1959;7,28;0,466666667;2,6;0;5;98,08123828;0,978910982;0;0,466666667;0,229105163;6,368106012;1,86007039;0;4,317895532;0,190140089;1,131713852;1,131713852;0,603300431;21,18564894
27-11-1996;16,5752;0,99;0,466666667;2,4;0;5;98,08891658;0,980812383;0;0,466666667;0,240406191;0,282927142;0,082842381;0;0,192406461;0,0076783;0,813607552;0,813607552;0,602441021;17,29087088
28-11-1996;15,7746;0,52;0,466666667;0,5;0;4,81288875;98,08891658;0,980889166;0;0,466666667;0,240444583;0;0;0;0;0;0,588085497;0,588085497;0,601237343;14,52240273
29-11-1996;14,9823;0;0,466666667;-0,4;0;4,114775477;98,08891658;0,980889166;0;0,466666667;0,231446606;0;0;0;0;0;0,447759027;0,447759027;0,60003607;12,79425727
30-11-1996;14,9574;5,23;0,466666667;0,3;0;5;98,18838994;0,980889166;0;0,466666667;0,197875095;3,680233716;1,077695489;0;2,503064874;0,099473353;0,773477494;0,773477494;0,603338212;16,81181215
01-12-1996;14,6813;0,75;0,306451613;2,7;0;5;98,19357842;0,981883899;0;0,306451613;0,24094195;0,202606437;0,059405517;0;0,138012436;0,005188485;0,587315334;0,587315334;0,602380915;14,5269623
02-12-1996;15,4897;8,93;0,306451613;3,6;0;5;98,40762459;0,981935784;0;0,306451613;0,240967892;8,382580495;2,45798987;0;5,710544458;0,214046167;1,418181887;1,418181887;0,611446065;24,7830728
03-12-1996;17,6034;6,67;0,306451613;5,3;0;5;98,54525714;0,984076246;0;0,306451613;0,242038123;6,121510264;1,799899045;0;4,18397867;0,137632549;1,663610466;1,663610466;0,617748031;27,8568659
04-12-1996;19,2555;8,66;0,306451613;5,4;0;5;98,71173274;0,985452571;0;0,306451613;0,242726286;8,110822101;2,388999778;0;5,555346719;0,166475604;2,044534272;2,044534272;0,6265034;32,6151012
05-12-1996;20,1756;0,71;0,306451613;5,3;0;5;98,71463819;0,987117327;0;0,306451613;0,243558664;0,159989723;0,047224006;0;0,109860269;0,002905448;1,354486786;1,354486786;0,625449197;24,17630164
06-12-1996;18,1565;0;0,306451613;4,4;0;4,449975196;98,71463819;0,987146382;0;0,306451613;0,243573191;0;0;0;0;0;0,917376347;0,917376347;0,624199548;18,82364084
07-12-1996;16,6592;0;0,306451613;3,1;0;3,926744651;98,71463819;0,987146382;0;0,306451613;0,216778932;0;0;0;0;0;0,641712744;0,641712744;0,622952397;15,44238106
08-12-1996;15,6667;0;0,306451613;2,7;0;3,429003093;98,71463819;0,987146382;0;0,306451613;0,191289945;0;0;0;0;0;0,464485182;0,464485182;0,621707737;13,26311956
09-12-1996;15,1419;0;0,306451613;0,4;0;2,955508835;98,71463819;0,987146382;0;0,306451613;0,167042645;0;0;0;0;0;0,347450663;0,347450663;0,620465564;11,81888449
10-12-1996;14,7901;0;0,306451613;0,7;0;2,505080679;98,71463819;0,987146382;0;0,306451613;0,143976544;0;0;0;0;0;0,267389836;0,267389836;0,619225873;10,82615246
11-12-1996;14,443;0,07;0,306451613;1,4;0;2,146594967;98,71463819;0,987146382;0;0,306451613;0,122034099;0;0;0;0;0;0,21019681;0,21019681;0,617988659;10,11268136
12-12-1996;14,2757;0,71;0,306451613;2,7;0;2,445572757;98,71463819;0,987146382;0;0,306451613;0,104570597;0;0;0;0;0;0,168636134;0,168636134;0,616753917;9,590121564
13-12-1996;14,352;2,22;0,306451613;1,6;0;4,239985952;98,71463819;0,987146382;0;0,306451613;0,119135192;0;0;0;0;0;0,149159031;0,149159031;0,615521642;9,337246636
14-12-1996;14,2121;3,61;0,306451613;1,7;0;5;98,75698197;0,987146382;0;0,306451613;0,206549382;2,336984957;0,68983097;0;1,60481021;0,042343777;0,443167711;0,443167711;0,6171776;12,94750351
15-12-1996;16,4455;18,75;0,306451613;1;0;5;99,07580787;0,98756982;0;0,306451613;0,24378491;18,19976348;5,375094165;0;12,50584341;0,318825905;2,479651447;2,479651447;0,638432501;38,07382598
16-12-1996;18,6964;0,27;0,306451613;-0,6;0,27;4,448169348;99,07580787;0,990758079;0;0,306451613;0,245379039;0;0;0;0;0;1,600533757;1,600533757;0,637156912;27,32365342
17-12-1996;16,3623;0,38;0,306451613;2;0;4,57342023;99,07580787;0,990758079;0,27;0,306451613;0,218297504;0;0;0;0;0;1,05666617;1,05666617;0,635883872;20,66713304
18-12-1996;16,1082;1,1;0,306451613;3,7;0;5;99,07766108;0,990758079;0;0,306451613;0,224444293;0,142524325;0,042263348;0;0,098407769;0,001853208;0,745841709;0,745841709;0,634790332;16,85841207
19-12-1996;16,1073;4,93;0,306451613;-0,8;4,93;4,448160082;99,07766108;0,990776611;0;0,306451613;0,245388305;0;0;0;0;0;0,548928638;0,548928638;0,63352202;14,43848894
20-12-1996;15,1569;0;0,306451613;-2,9;4,93;3,923403176;99,07766108;0,990776611;0;0,306451613;0,218305293;0;0;0;0;0;0,418838489;0,418838489;0,632256242;12,83454793
21-12-1996;13,9329;0;0,306451613;-3,3;4,93;3,424400111;99,07766108;0,990776611;0;0,306451613;0,192551451;0;0;0;0;0;0,329801477;0,329801477;0,630992993;11,73192322
22-12-1996;13,377;0;0,306451613;-3,4;4,93;2,94988695;99,07766108;0,990776611;0;0,306451613;0,168061548;0;0;0;0;0;0,266161774;0,266161774;0,629732268;10,93944693
23-12-1996;13,1697;0;0,306451613;-2,6;4,93;2,498661785;99,07766108;0,990776611;0;0,306451613;0,144773552;0;0;0;0;0;0,21839923;0,21839923;0,628474063;10,34087181
24-12-1996;12,9033;0;0,306451613;-3,3;4,93;2,069581696;99,07766108;0,990776611;0;0,306451613;0,122628476;0;0;0;0;0;0,180716375;0,180716375;0,627218371;9,865406904
25-12-1996;12,5607;0,33;0,306451613;-3,3;5,26;1,661559854;99,07766108;0,990776611;0;0,306451613;0,101570229;0;0;0;0;0;0,149574793;0,149574793;0,625965187;9,469845828
26-12-1996;12,0301;0;0,306451613;-4,1;5,26;1,27356277;99,07766108;0,990776611;0;0,306451613;0,081545471;0;0;0;0;0;0,122807341;0,122807341;0,624714508;9,12772628
27-12-1996;11,9559;0,11;0,306451613;-3,5;5,37;0,904607675;99,07766108;0,990776611;0;0,306451613;0,062503482;0;0;0;0;0;0,099079621;0,099079621;0,623466328;8,822754354
28-12-1996;11,8037;0,09;0,306451613;-2,5;5,46;0,553760033;99,07766108;0,990776611;0;0,306451613;0,044396029;0;0;0;0;0;0,077563304;0,077563304;0,622220641;8,544815537
29-12-1996;11,744;0,1;0,306451613;-1,8;5,56;0,220131173;99,07766108;0,990776611;0;0,306451613;0,027177247;0;0;0;0;0;0,057737936;0,057737936;0,620977444;8,287554687
30-12-1996;11,6959;0,5;0,306451613;-1,9;6,06;0;98,99134064;0,990776611;0;0,220131173;0;0;0;0,08632044;0;0;0,035019828;0,035019828;0,61973673;7,995001952
31-12-1996;11,7947;0,78;0,306451613;-3,4;6,84;0;98,68798008;0,989913406;0;0;0;0;0;0,30336056;0;0;0,021240599;0,021240599;0,618498495;7,811628989
01-01-1997;11,8969;0;0,241935484;-5,5;6,84;0;98,44921884;0,986879801;0;0;0;0;0;0,238761242;0;0;0,012883075;0,012883075;0,617262734;7,694488755
02-01-1997;11,2879;3,77;0,241935484;-5,1;10,61;0;98,21103524;0,984492188;0;0;0;0;0;0,238183594;0;0;0,00781398;0,00781398;0,616029442;7,617532528
03-01-1997;11,0442;2,18;0,241935484;-4,4;12,79;0;97,9734279;0,982110352;0;0;0;0;0;0,237607343;0;0;0,004739418;0,004739418;0,614798615;7,564960936
04-01-1997;10,8678;0;0,241935484;-5,9;12,79;0;97,73639541;0,979734279;0;0;0;0;0;0,237032487;0;0;0,002874603;0,002874603;0,613570246;7,527191151
05-01-1997;10,7349;0;0,241935484;-5,5;12,79;0;97,49993639;0,977363954;0;0;0;0;0;0,236459021;0;0;0,001743535;0,001743535;0,612344332;7,498410872
06-01-1997;11,1557;0;0,241935484;-3,7;12,79;0;97,26404945;0,974999364;0;0;0;0;0;0,235886943;0;0;0,001057507;0,001057507;0,611120867;7,475094735
07-01-1997;12,1742;0;0,241935484;-3,3;12,79;0;97,0287332;0,972640494;0;0;0;0;0;0,235316249;0;0;0,000641411;0,000641411;0,609899847;7,455104475
08-01-1997;12,0442;2,38;0,241935484;0,3;12,19;2,738064516;97,0287332;0,970287332;0,6;0,241935484;0;0;0;0;0;0;0,000389035;0,000389035;0,608681266;7,437143148
09-01-1997;11,8181;0,38;0,241935484;-3,3;12,57;2,367361326;97,0287332;0,970287332;0;0,241935484;0,128767706;0;0;0;0;0;0,050902106;0,050902106;0,60746512;8,039090552
10-01-1997;11,3828;0,01;0,241935484;-4,1;12,58;2,014091838;97,0287332;0,970287332;0;0,241935484;0,111334004;0;0;0;0;0;0,074680205;0,074680205;0,606251404;8,314616293
11-01-1997;11,169;0;0,241935484;-4;12,58;1,677436167;97,0287332;0,970287332;0;0,241935484;0,094720188;0;0;0;0;0;0,082565324;0,082565324;0,605040113;8,396108054
12-01-1997;11,0468;1,63;0,241935484;-1,7;14,21;1,356612985;97,0287332;0,970287332;0;0,241935484;0,078887698;0;0;0;0;0;0,081118291;0,081118291;0,603831242;8,363677745
13-01-1997;11,4155;0,75;0,241935484;0,3;13,61;2,40087771;97,0287332;0,970287332;0,6;0,241935484;0,06379979;0;0;0;0;0;0,074303992;0,074303992;0,602624786;8,265739132
14-01-1997;12,7026;0,06;0,241935484;3,4;6,81;5;97,19380159;0,970287332;6,8;0,241935484;0,112910237;3,906031989;1,12828761;0;2,612675986;0,165068393;0,533440947;0,533440947;0,606118858;13,91476383
15-01-1997;11,9997;0;0,241935484;2,7;1,41;5;97,39008188;0,971938016;5,4;0,241935484;0,235969008;4,922095508;1,42483224;0;3,300982975;0,196280292;0,977022661;0,977022661;0,610843664;19,388877
16-01-1997;11,5315;0,18;0,241935484;0,4;0,61;5;97,40864803;0,973900819;0,8;0,241935484;0,236950409;0,501114107;0,145429732;0;0,337118233;0,018566142;0,743049061;0,743049061;0,610229404;16,52440718
17-01-1997;11,3833;0,2;0,241935484;-0,3;0,81;4,521021276;97,40864803;0,97408648;0;0,241935484;0,23704324;0;0;0;0;0;0,543951284;0,543951284;0,609010165;14,07840658
18-01-1997;11,3218;0,58;0,241935484;0,6;0;5;97,42537491;0,97408648;0,81;0,241935484;0,214335506;0,454750285;0,132006018;0;0,306017388;0,01672688;0,466197903;0,466197903;0,608343642;13,12084872
19-01-1997;11,3566;0,06;0,241935484;2,3;0;4,580937641;97,42537491;0,974253749;0;0,241935484;0,237126875;0;0;0;0;0;0,376065476;0,376065476;0,607128171;12,00543169
20-01-1997;11,4717;2,08;0,241935484;1,1;0;5;97,46928912;0,974253749;0;0,241935484;0,217252685;1,201749472;0,348922138;0;0,808913121;0,043914213;0,450867675;0,450867675;0,607369716;12,92176445
21-01-1997;11,384;0,2;0,241935484;-0,1;0,2;4,52071807;97,46928912;0,974692891;0;0,241935484;0,237346446;0;0;0;0;0;0,366853618;0,366853618;0,606156191;11,88108042
22-01-1997;11,2732;0;0,241935484;1,1;0;4,264187313;97,46928912;0,974692891;0,2;0,241935484;0,214595273;0;0;0;0;0;0,306944627;0,306944627;0,60494509;11,13476449
23-01-1997;11,3514;0,13;0,241935484;1,6;0;3,949833889;97,46928912;0,974692891;0;0,241935484;0,20241794;0;0;0;0;0;0,265816581;0,265816581;0,603736409;10,61780561
24-01-1997;11,343;0;0,241935484;0,1;0;3,520402598;97,46928912;0,974692891;0;0,241935484;0,187495807;0;0;0;0;0;0,234999758;0,234999758;0,602530143;10,22678293
25-01-1997;11,1358;0,08;0,241935484;0,7;0;3,191356105;97,46928912;0,974692891;0;0,241935484;0,167111009;0;0;0;0;0;0,208287616;0,208287616;0,601326287;9,885910508
26-01-1997;11,0974;0;0,241935484;0,1;0;2,797929216;97,46928912;0,974692891;0;0,241935484;0,151491406;0;0;0;0;0;0,185940049;0,185940049;0,600124836;9,598361731
27-01-1997;11,013;0;0,241935484;0;0;2,423178021;97,46928912;0,974692891;0;0,241935484;0,132815711;0;0;0;0;0;0,165037251;0,165037251;0,598925786;9,328483836
28-01-1997;10,9904;0,1;0,241935484;0,3;0;2,166215999;97,46928912;0,974692891;0;0,241935484;0,115026538;0;0;0;0;0;0,145359569;0,145359569;0,597729131;9,073594657
29-01-1997;10,9572;0,05;0,241935484;3,3;0;1,871451781;97,46928912;0,974692891;0;0,241935484;0,102828734;0;0;0;0;0;0,128624989;0,128624989;0,596534868;8,854671861
30-01-1997;11,0107;0;0,241935484;3,8;0;1,540679812;97,46928912;0,974692891;0;0,241935484;0,088836486;0;0;0;0;0;0,112969433;0,112969433;0,59534299;8,648953777
31-01-1997;11,0887;0;0,241935484;3,1;0;1,225609352;97,46928912;0,974692891;0;0,241935484;0,073134975;0;0;0;0;0;0,097295795;0,097295795;0,594153494;8,443043984
01-02-1997;10,9196;0;0,532142857;-0,5;0;0,63528769;97,46928912;0,974692891;0;0,532142857;0,058178805;0;0;0;0;0;0,081904459;0,081904459;0,592966375;8,240610292
02-02-1997;10,7532;0;0,532142857;-0,2;0;0,072988178;97,46928912;0,974692891;0;0,532142857;0,030156655;0;0;0;0;0;0,061543285;0,061543285;0,591781627;7,977520623
03-02-1997;10,6971;1,12;0,532142857;1;0;1,12;97,01013444;0,974692891;0;0,072988178;0;0;0;0,459154679;0;0;0,037327889;0,037327889;0,590599247;7,667397316
04-02-1997;11,6076;5;0,532142857;1,8;0;5;97,03289597;0,970101344;0;0,532142857;0,052651351;0,535205792;0,154561013;0;0,357883245;0,022761534;0,104172221;0,104172221;0,590062775;8,477059263
05-02-1997;20,7858;12,28;0,532142857;2,4;0;5;97,51872855;0,97032896;0;0,532142857;0,23516448;11,51269266;3,325710211;0;7,70114988;0,485832572;1,464278661;1,464278661;0,602732045;25,23954046
06-02-1997;18,9463;0,04;0,532142857;3,2;0;4,2702635;97,51872855;0,975187285;0;0,532142857;0,237593643;0;0;0;0;0;0,981615716;0,981615716;0,601527786;19,33120827
07-02-1997;16,2468;0,13;0,532142857;3,8;0;3,665203151;97,51872855;0,975187285;0;0,532142857;0,202917492;0;0;0;0;0;0,67522184;0,67522184;0,600325933;15,57526505
08-02-1997;16,0009;2,96;0,532142857;4,2;0;5;97,55107322;0,975187285;0;0,532142857;0,174165794;0,918894501;0,26711825;0;0,619431574;0,032344676;0,583174489;0,583174489;0,600240343;14,45026214
09-02-1997;14,8641;0;0,532142857;3,8;0;4,230101777;97,55107322;0,975510732;0;0,532142857;0,237755366;0;0;0;0;0;0,447262655;0,447262655;0,599041062;12,77604655
10-02-1997;14,8433;1,59;0,532142857;4;0;5;97,55408865;0,975510732;0;0,532142857;0,201145879;0,086813041;0,025246667;0;0,058550943;0,003015431;0,360357039;0,360357039;0,597949464;11,70154352
11-02-1997;16,721;8,34;0,532142857;4,5;0;5;97,8167059;0,975540887;0;0,532142857;0,237770443;7,5700867;2,201591906;0;5,105877547;0,262617247;1,178381887;1,178381887;0,605936155;21,7876798
12-02-1997;17,4776;0;0,532142857;4,3;0;4,228773614;97,8167059;0,978167059;0;0,532142857;0,239083529;0;0;0;0;0;0,808796782;0,808796782;0,604725494;17,26002316
13-02-1997;18,3178;13,13;0,532142857;4,2;0;5;98,17617526;0,978167059;0;0,532142857;0,202206024;11,62442473;3,392154152;0;7,872801224;0,359469356;1,904830573;1,904830573;0,617674132;30,80141741
14-02-1997;21,0914;6,93;0,532142857;0,2;0;5;98,33492071;0,981761753;0;0,532142857;0,240880876;6,156976267;1,804983209;0;4,193247605;0,158745453;1,960322936;1,960322936;0,623980321;31,55601778
15-02-1997;18,297;3,6;0,532142857;-1,8;3,6;4,226182539;98,33492071;0,983349207;0;0,532142857;0,241674604;0;0;0;0;0;1,28408751;1,28408751;0,622733608;23,28352176
16-02-1997;16,0104;0,62;0,532142857;-2,3;4,22;3,489767485;98,33492071;0,983349207;0;0,532142857;0,204272198;0;0;0;0;0;0,859213292;0,859213292;0,621489385;18,0803394
17-02-1997;14,941;0;0,532142857;0,3;3,62;3,388946993;98,33492071;0,983349207;0,6;0,532142857;0,168677635;0;0;0;0;0;0,587508682;0,587508682;0,620247648;14,7474876
18-02-1997;16,2583;11,35;0,532142857;1,9;0;5;98,63274239;0,983349207;3,62;0,532142857;0,163804484;12,66299965;3,719831526;0;8,645346444;0,297821681;1,884433728;1,884433728;0,634554465;30,75847851
19-02-1997;23,2125;11,28;0,532142857;4,3;0;5;98,8352919;0,986327424;0;0,532142857;0,243163712;10,50469343;3,097548197;0;7,20459572;0,202549514;2,457434543;2,457434543;0,646241937;37,89790146
20-02-1997;25,1835;11,9;0,532142857;4,5;0;5;99,01780541;0,988352919;0;0,532142857;0,24417646;11,12368068;3,288519801;0;7,652647376;0,182513506;2,880517062;2,880517062;0,658711745;43,21627767
21-02-1997;26,3034;5,75;0,532142857;5,5;0;5;99,08654437;0,990178054;0;0,532142857;0,245089027;4,972768116;1,473514587;0;3,430514571;0,068738958;2,423339744;2,423339744;0,663564393;37,69310029
22-02-1997;23,9386;0,49;0,532142857;5,1;0;4,712424421;99,08654437;0,990865444;0;0,532142857;0,245432722;0;0;0;0;0;1,566400105;1,566400105;0,662238591;27,21312296
23-02-1997;20,2831;0;0,532142857;6,3;0;3,948964934;99,08654437;0,990865444;0;0,532142857;0,23131663;0;0;0;0;0;1,041085691;1,041085691;0,660915437;20,78253692
24-02-1997;19,4308;4,77;0,532142857;6,5;0;5;99,12500704;0,990865444;0;0,532142857;0,193841042;2,992981034;0,887641978;0;2,06687638;0,038462676;1,056980801;1,056980801;0,663311587;21,00588506
25-02-1997;22,4974;11,27;0,532142857;5,8;0;5;99,25413833;0,99125007;0;0,532142857;0,245625035;10,49223211;3,113242273;0;7,249858552;0,129131283;1,962702567;1,962702567;0,675022994;32,20833873
26-02-1997;23,5001;0,59;0,532142857;5;0;4,811586451;99,25413833;0,992541383;0;0,532142857;0,246270692;0;0;0;0;0;1,287339249;1,287339249;0,673674297;23,94524642
27-02-1997;19,6738;0;0,532142857;4,6;0;4,04245305;99,25413833;0,992541383;0;0,532142857;0,236990545;0;0;0;0;0;0,874059237;0,874059237;0,672328295;18,88239405
28-02-1997;17,5755;0;0,532142857;5,2;0;3,311202651;99,25413833;0,992541383;0;0,532142857;0,199107542;0;0;0;0;0;0,608486439;0,608486439;0,670984982;15,62317533
01-03-1997;17,0346;2,21;1,051612903;5,7;0;4,306499315;99,25413833;0,992541383;0;1,051612903;0,163090433;0;0;0;0;0;0,433236766;0,433236766;0,669644353;13,4668933
02-03-1997;17,0858;0,06;1,051612903;6,1;0;3,102773499;99,25413833;0,992541383;0;1,051612903;0,212112913;0;0;0;0;0;0,34623131;0,34623131;0,668306403;12,38816304
03-03-1997;18,789;9,48;1,051612903;5,9;0;5;99,32100744;0,992541383;0;1,051612903;0,152824435;6,378336161;1,895660761;0;4,415806284;0,066869116;1,016016024;1,016016024;0,674911634;20,64732267
04-03-1997;17,5613;0;1,051612903;6,2;0;3,70178206;99,32100744;0,993210074;0;1,051612903;0,246605037;0;0;0;0;0;0,71327639;0,71327639;0,673563159;16,93420978
05-03-1997;16,3744;0;1,051612903;3,5;0;2,467593536;99,32100744;0,993210074;0;1,051612903;0,182575621;0;0;0;0;0;0,504461909;0,504461909;0,672217379;14,36801677
