date,p,t,epot,q
1978-05-31,0.0,17.4,3.3866666666666663,0.8631810426540284
1978-06-01,0.0,19.2,4.023333333333333,0.8541725118483413
1978-06-02,0.0,19.9,4.023333333333333,0.8566293838862561
1978-06-03,0.11,17.9,4.023333333333333,0.8410691943127961
1978-06-04,0.0,17.7,4.023333333333333,0.8255090047393365
1978-06-05,2.92,19.2,4.023333333333333,0.8279658767772512
1978-06-06,17.79,19.4,4.023333333333333,0.8893876777251185
1978-06-07,8.25,17.9,4.023333333333333,0.9458957345971564
1978-06-08,2.52,15.2,4.023333333333333,0.954085308056872
1978-06-09,1.61,12.4,4.023333333333333,0.9262407582938388
1978-06-10,7.56,12.0,4.023333333333333,0.9458957345971564
1978-06-11,3.59,11.7,4.023333333333333,0.9606369668246446
1978-06-12,3.12,12.0,4.023333333333333,0.9499905213270142
1978-06-13,0.05,13.4,4.023333333333333,0.927878672985782
1978-06-14,0.06,13.0,4.023333333333333,0.9065857819905214
1978-06-15,1.41,13.6,4.023333333333333,0.9082236966824644
1978-06-16,0.0,14.0,4.023333333333333,0.8869308056872038
1978-06-17,0.0,14.1,4.023333333333333,0.8541725118483413
1978-06-18,0.0,13.1,4.023333333333333,0.8279658767772512
1978-06-19,0.0,13.1,4.023333333333333,0.7855438862559242
1978-06-20,0.0,13.4,4.023333333333333,0.7820223696682465
1978-06-21,0.0,14.5,4.023333333333333,0.7863628436018958
1978-06-22,6.46,16.6,4.023333333333333,0.8072462559241707
1978-06-23,4.96,15.2,4.023333333333333,0.9360682464454976
1978-06-24,4.91,13.1,4.023333333333333,0.923783886255924
1978-06-25,11.4,12.7,4.023333333333333,0.9868436018957348
1978-06-26,12.67,12.9,4.023333333333333,1.0998597156398104
1978-06-27,11.96,13.2,4.023333333333333,1.185031279620853
1978-06-28,12.95,13.1,4.023333333333333,1.2669270142180096
1978-06-29,1.81,14.5,4.023333333333333,1.232530805687204
1978-06-30,8.3,15.1,4.023333333333333,1.185850236966825
1978-07-01,5.15,13.5,3.1133333333333337,1.254642654028436
1978-07-02,1.41,13.1,3.1133333333333337,1.290676777251185
1978-07-03,2.23,13.8,3.1133333333333337,1.2308928909952608
1978-07-04,0.41,13.4,3.1133333333333337,1.1915829383886256
1978-07-05,8.06,12.3,3.1133333333333337,1.1711090047393369
1978-07-06,1.54,12.2,3.1133333333333337,1.219427488151659
1978-07-07,2.1,13.3,3.1133333333333337,1.2554616113744077
1978-07-08,6.83,12.1,3.1133333333333337,1.2914957345971565
1978-07-09,4.68,12.8,3.1133333333333337,1.2898578199052135
1978-07-10,4.74,13.9,3.1133333333333337,1.3005042654028438
1978-07-11,0.0,13.3,3.1133333333333337,1.228436018957346
1978-07-12,0.0,13.4,3.1133333333333337,1.1768417061611374
1978-07-13,0.0,13.1,3.1133333333333337,1.1137819905213269
1978-07-14,0.27,13.5,3.1133333333333337,1.0695582938388626
1978-07-15,0.0,13.1,3.1133333333333337,1.0204208530805687
1978-07-16,2.96,13.1,3.1133333333333337,0.9835677725118483
1978-07-17,0.0,13.0,3.1133333333333337,0.9647317535545024
1978-07-18,0.0,12.4,3.1133333333333337,0.9458957345971564
1978-07-19,1.12,12.0,3.1133333333333337,0.9336113744075832
1978-07-20,1.77,13.3,3.1133333333333337,0.9475336492890996
1978-07-21,4.86,13.9,3.1133333333333337,0.9901194312796208
1978-07-22,0.11,13.9,3.1133333333333337,0.9639127962085308
1978-07-23,0.0,15.2,3.1133333333333337,0.93197345971564
1978-07-24,0.03,16.2,3.1133333333333337,0.9180511848341232
1978-07-25,1.27,15.3,3.1133333333333337,0.914775355450237
1978-07-26,0.0,16.4,3.1133333333333337,0.9008530805687204
1978-07-27,12.52,17.7,3.1133333333333337,0.8975772511848343
1978-07-28,0.0,17.5,3.1133333333333337,0.9000341232227489
1978-07-29,0.0,19.9,3.1133333333333337,0.8861118483412322
1978-07-30,0.0,20.3,3.1133333333333337,0.8672758293838863
1978-07-31,0.0,22.5,3.1133333333333337,0.8427071090047393
1978-08-01,0.0,22.7,2.993333333333333,0.8394312796208531
1978-08-02,0.28,20.7,2.993333333333333,0.8205952606635072
1978-08-03,4.23,17.7,2.993333333333333,0.8336985781990521
1978-08-04,15.27,16.8,2.993333333333333,0.9008530805687204
1978-08-05,13.23,15.8,2.993333333333333,1.0015848341232227
1978-08-06,8.1,16.9,2.993333333333333,1.094945971563981
1978-08-07,6.52,15.9,2.993333333333333,1.1088682464454975
1978-08-08,7.32,15.9,2.993333333333333,1.1924018957345972
1978-08-09,0.3,16.5,2.993333333333333,1.1768417061611374
1978-08-10,0.0,15.5,2.993333333333333,1.0515412322274882
1978-08-11,0.0,15.6,2.993333333333333,0.997490047393365
1978-08-12,5.59,15.4,2.993333333333333,0.9557232227488152
1978-08-13,0.0,15.2,2.993333333333333,0.9311545023696683
1978-08-14,0.0,15.7,2.993333333333333,0.9172322274881516
1978-08-15,2.0,18.6,2.993333333333333,0.8836549763033175
1978-08-16,2.3,17.4,2.993333333333333,0.8869308056872038
1978-08-17,1.16,15.1,2.993333333333333,0.895939336492891
1978-08-18,4.99,13.6,2.993333333333333,0.9049478672985783
1978-08-19,0.0,14.9,2.993333333333333,0.8983962085308058
1978-08-20,0.0,15.6,2.993333333333333,0.8656379146919432
1978-08-21,0.0,18.2,2.993333333333333,0.8541725118483413
1978-08-22,0.0,17.5,2.993333333333333,0.8934824644549764
1978-08-23,7.5,15.5,2.993333333333333,0.9082236966824644
1978-08-24,0.06,15.2,2.993333333333333,0.922145971563981
1978-08-25,0.88,14.2,2.993333333333333,0.8836549763033175
1978-08-26,0.31,14.0,2.993333333333333,0.8615431279620853
1978-08-27,0.01,12.5,2.993333333333333,0.8451639810426541
1978-08-28,0.1,12.7,2.993333333333333,0.8435260663507109
1978-08-29,5.01,12.9,2.993333333333333,0.832060663507109
1978-08-30,2.67,12.4,2.993333333333333,0.8656379146919432
1978-08-31,0.43,12.6,2.993333333333333,0.8746464454976304
1978-09-01,0.68,12.1,1.7766666666666666,0.8558104265402844
1978-09-02,0.01,13.5,1.7766666666666666,0.8468018957345972
1978-09-03,2.91,12.9,1.7766666666666666,0.8279658767772512
1978-09-04,0.83,13.4,1.7766666666666666,0.8238710900473935
1978-09-05,1.33,13.1,1.7766666666666666,0.8255090047393365
1978-09-06,0.37,12.3,1.7766666666666666,0.8168280568720381
1978-09-07,0.01,13.9,1.7766666666666666,0.8079833175355451
1978-09-08,0.0,14.1,1.7766666666666666,0.8092117535545025
1978-09-09,2.3,14.1,1.7766666666666666,0.8155177251184834
1978-09-10,5.92,15.1,1.7766666666666666,0.8418881516587677
1978-09-11,4.45,14.0,1.7766666666666666,0.8869308056872038
1978-09-12,10.99,12.7,1.7766666666666666,0.922145971563981
1978-09-13,0.08,12.5,1.7766666666666666,0.920508056872038
1978-09-14,7.6,12.8,1.7766666666666666,0.9352492890995262
1978-09-15,4.52,12.7,1.7766666666666666,1.0490843601895736
1978-09-16,20.49,13.1,1.7766666666666666,1.2513668246445495
1978-09-17,1.53,13.3,1.7766666666666666,1.3226161137440755
1978-09-18,3.13,11.1,1.7766666666666666,1.1956777251184834
1978-09-19,7.67,10.5,1.7766666666666666,1.212056872037915
1978-09-20,0.63,9.8,1.7766666666666666,1.2292549763033176
1978-09-21,4.04,10.9,1.7766666666666666,1.1743848341232228
1978-09-22,2.16,11.5,1.7766666666666666,1.1375317535545026
1978-09-23,6.85,11.9,1.7766666666666666,1.1596436018957348
1978-09-24,2.1,12.3,1.7766666666666666,1.1883071090047392
1978-09-25,2.51,13.0,1.7766666666666666,1.15718672985782
1978-09-26,0.58,12.4,1.7766666666666666,1.234168720379147
1978-09-27,14.01,11.2,1.7766666666666666,1.2759355450236969
1978-09-28,2.29,8.4,1.7766666666666666,1.4724853080568725
1978-09-29,0.48,7.4,1.7766666666666666,1.4061497630331756
1978-09-30,7.95,9.4,1.7766666666666666,1.3160644549763034
1978-10-01,14.38,8.4,0.9466666666666668,1.3529175355450236
1978-10-02,0.0,7.1,0.9466666666666668,1.3774862559241707
1978-10-03,0.0,8.8,0.9466666666666668,1.2996853080568722
1978-10-04,0.65,9.9,0.9466666666666668,1.2620132701421802
1978-10-05,1.38,9.9,0.9466666666666668,1.2423582938388626
1978-10-06,23.44,11.8,0.9466666666666668,1.4995109004739335
1978-10-07,0.45,13.2,0.9466666666666668,1.7091639810426542
1978-10-08,0.0,11.6,0.9466666666666668,1.5855014218009478
1978-10-09,0.0,11.8,0.9466666666666668,1.4118824644549763
1978-10-10,0.3,12.9,0.9466666666666668,1.3217971563981044
1978-10-11,0.0,13.6,0.9466666666666668,1.271021800947867
1978-10-12,0.07,14.6,0.9466666666666668,1.202229383886256
1978-10-13,0.0,13.9,0.9466666666666668,1.18339336492891
1978-10-14,0.0,10.4,0.9466666666666668,1.164557345971564
1978-10-15,0.1,10.5,0.9466666666666668,1.1342559241706165
1978-10-16,6.78,11.5,0.9466666666666668,1.1399886255924172
1978-10-17,5.99,8.7,0.9466666666666668,1.212056872037915
1978-10-18,1.0,7.3,0.9466666666666668,1.2611943127962086
1978-10-19,1.99,9.5,0.9466666666666668,1.2300739336492892
1978-10-20,0.53,10.8,0.9466666666666668,1.1924018957345972
1978-10-21,4.03,6.4,0.9466666666666668,1.1801175355450235
1978-10-22,1.99,7.4,0.9466666666666668,1.1555488151658768
1978-10-23,4.08,9.2,0.9466666666666668,1.167014218009479
1978-10-24,0.24,10.7,0.9466666666666668,1.1727469194312796
1978-10-25,7.78,8.4,0.9466666666666668,1.221065402843602
1978-10-26,0.72,8.4,0.9466666666666668,1.2390824644549765
1978-10-27,0.26,6.5,0.9466666666666668,1.1768417061611374
1978-10-28,1.26,10.4,0.9466666666666668,1.1522729857819909
1978-10-29,0.33,11.1,0.9466666666666668,1.1285232227488151
1978-10-30,1.58,10.9,0.9466666666666668,1.1219715639810428
1978-10-31,4.79,11.0,0.9466666666666668,1.1317990521327017
1978-11-01,0.78,10.5,0.4666666666666667,1.1530919431279625
1978-11-02,0.16,10.2,0.4666666666666667,1.126885308056872
1978-11-03,2.18,9.3,0.4666666666666667,1.13098009478673
1978-11-04,0.0,10.1,0.4666666666666667,1.1342559241706165
1978-11-05,0.59,11.1,0.4666666666666667,1.1260663507109006
1978-11-06,0.0,11.7,0.4666666666666667,1.117876777251185
1978-11-07,0.0,10.0,0.4666666666666667,1.1031355450236968
1978-11-08,0.0,8.4,0.4666666666666667,1.0883943127962086
1978-11-09,0.19,8.9,0.4666666666666667,1.0679203791469194
1978-11-10,0.0,9.7,0.4666666666666667,1.0654635071090048
1978-11-11,0.21,9.1,0.4666666666666667,1.0630066350710905
1978-11-12,0.34,8.1,0.4666666666666667,1.0662824644549764
1978-11-13,1.69,6.7,0.4666666666666667,1.0580928909952607
1978-11-14,0.95,10.3,0.4666666666666667,1.0490843601895736
1978-11-15,3.24,10.4,0.4666666666666667,1.0769289099526067
1978-11-16,4.09,8.5,0.4666666666666667,1.1358938388625592
1978-11-17,4.44,8.3,0.4666666666666667,1.1956777251184834
1978-11-18,10.18,10.6,0.4666666666666667,1.283306161137441
1978-11-19,11.37,11.3,0.4666666666666667,1.488045497630332
1978-11-20,23.94,8.1,0.4666666666666667,1.9630407582938387
1978-11-21,4.99,8.8,0.4666666666666667,2.225926066350711
1978-11-22,0.74,10.4,0.4666666666666667,2.1063582938388627
1978-11-23,0.76,8.9,0.4666666666666667,1.8082578199052133
1978-11-24,5.56,7.9,0.4666666666666667,1.6526559241706162
1978-11-25,1.67,4.3,0.4666666666666667,1.628906161137441
1978-11-26,0.24,3.2,0.4666666666666667,1.5412777251184837
1978-11-27,1.27,2.1,0.4666666666666667,1.47658009478673
1978-11-28,7.47,1.0,0.4666666666666667,1.416796208530806
1978-11-29,1.85,0.1,0.4666666666666667,1.357831279620853
1978-11-30,0.01,-0.5,0.4666666666666667,1.3070559241706163
1978-12-01,0.0,0.1,0.3166666666666666,1.2898578199052135
1978-12-02,0.0,2.1,0.3166666666666666,1.245634123222749
1978-12-03,0.0,2.7,0.3166666666666666,1.2611943127962086
1978-12-04,0.0,1.3,0.3166666666666666,1.2636511848341232
1978-12-05,0.0,0.7,0.3166666666666666,1.2464530805687204
1978-12-06,0.0,0.2,0.3166666666666666,1.2087810426540286
1978-12-07,0.09,0.1,0.3166666666666666,1.2112379146919432
1978-12-08,0.0,-1.2,0.3166666666666666,1.1809364928909951
1978-12-09,7.82,0.4,0.3166666666666666,1.15718672985782
1978-12-10,8.3,1.3,0.3166666666666666,1.166195260663507
1978-12-11,1.63,2.3,0.3166666666666666,1.260375355450237
1978-12-12,2.39,4.0,0.3166666666666666,1.283306161137441
1978-12-13,3.93,4.5,0.3166666666666666,1.4511924170616115
1978-12-14,3.91,4.4,0.3166666666666666,1.5330881516587678
1978-12-15,12.65,0.9,0.3166666666666666,1.5936909952606635
1978-12-16,0.81,-2.0,0.3166666666666666,1.538820853080569
1978-12-17,0.0,-2.9,0.3166666666666666,1.4135203791469195
1978-12-18,0.0,-1.4,0.3166666666666666,1.3045990521327016
1978-12-19,0.0,1.2,0.3166666666666666,1.2595563981042657
1978-12-20,0.0,1.5,0.3166666666666666,1.1948587677725118
1978-12-21,0.0,1.7,0.3166666666666666,1.1973156398104263
1978-12-22,0.0,-0.6,0.3166666666666666,1.1924018957345972
1978-12-23,0.0,-1.1,0.3166666666666666,1.1752037914691944
1978-12-24,1.4,-0.8,0.3166666666666666,1.1702900473933648
1978-12-25,17.53,0.2,0.3166666666666666,1.1465402843601895
1978-12-26,12.74,0.3,0.3166666666666666,1.2218843601895737
1978-12-27,0.7,-0.7,0.3166666666666666,1.2996853080568722
1978-12-28,7.28,-1.2,0.3166666666666666,1.260375355450237
1978-12-29,6.52,-5.6,0.3166666666666666,1.1481781990521327
1978-12-30,17.94,-8.4,0.3166666666666666,1.1301611374407583
1978-12-31,13.47,-9.3,0.3166666666666666,1.1137819905213269
1979-01-01,13.08,-7.1,0.25,1.1137819905213269
1979-01-02,2.22,-6.9,0.25,1.1055924170616114
1979-01-03,1.14,-7.1,0.25,1.1055924170616114
1979-01-04,0.0,-9.6,0.25,1.1055924170616114
1979-01-05,0.0,-6.6,0.25,1.097402843601896
1979-01-06,0.54,-4.6,0.25,1.097402843601896
1979-01-07,4.26,0.5,0.25,1.1465402843601895
1979-01-08,12.28,1.3,0.25,1.4741232227488152
1979-01-09,1.35,0.8,0.25,1.637914691943128
1979-01-10,9.99,-0.9,0.25,1.5248985781990525
1979-01-11,10.38,-0.9,0.25,1.3529175355450236
1979-01-12,11.46,-1.3,0.25,1.2775734597156398
1979-01-13,4.61,-1.6,0.25,1.203867298578199
1979-01-14,13.91,-2.8,0.25,1.206324170616114
1979-01-15,0.0,-4.8,0.25,1.1539109004739336
1979-01-16,0.0,-5.1,0.25,1.1358938388625592
1979-01-17,0.0,-3.5,0.25,1.117876777251185
1979-01-18,0.01,-2.5,0.25,1.119514691943128
1979-01-19,0.63,-2.0,0.25,1.1211526066350712
1979-01-20,0.0,-2.1,0.25,1.1096872037914691
1979-01-21,0.01,-2.7,0.25,1.0982218009478673
1979-01-22,1.83,-4.6,0.25,1.0867563981042654
1979-01-23,1.17,-5.6,0.25,1.0892132701421802
1979-01-24,15.33,-2.8,0.25,1.0908511848341234
1979-01-25,11.01,-3.6,0.25,1.0924890995260663
1979-01-26,21.84,-2.5,0.25,1.1088682464454975
1979-01-27,18.51,-4.0,0.25,1.112144075829384
1979-01-28,4.54,-4.1,0.25,1.1014976303317534
1979-01-29,0.0,-3.7,0.25,1.0777478672985783
1979-01-30,5.0,-3.3,0.25,1.0671014218009478
1979-01-31,0.5,-3.3,0.25,1.0564549763033175
1979-02-01,3.08,-1.6,0.36,1.1137819905213269
1979-02-02,22.82,-1.4,0.36,1.3062369668246443
1979-02-03,5.64,-0.5,0.36,1.3168834123222748
1979-02-04,6.01,-0.3,0.36,1.2702028436018955
1979-02-05,2.64,-0.1,0.36,1.2374445497630333
1979-02-06,0.0,-1.6,0.36,1.198134597156398
1979-02-07,0.0,-4.8,0.36,1.1588246445497632
1979-02-08,2.17,-2.3,0.36,1.1481781990521327
